,tweet_id,type,reference_tweet_id
3575,1490500584461459456,retweeted,1490499646761754627
3576,1490500514957574144,retweeted,1490499646761754627
3577,1490500503427592203,retweeted,1488939789919436803
3578,1490500503125606405,retweeted,1490499646761754627
3579,1490500461081731072,quoted,1488962404113342465
3580,1490500319247314946,retweeted,1488939789919436803
3581,1490500252088123396,retweeted,1490492214589415425
3582,1490500203601743873,retweeted,1490384341829967875
3583,1490520579576930305,replied_to,1490461802639020036
3584,1490520578020626432,retweeted,1490518559478501377
3585,1490520495904669698,retweeted,1490384341829967875
3586,1490520221026865152,retweeted,1490384341829967875
3587,1490520166551232514,retweeted,1490384341829967875
3588,1490519968274087936,retweeted,1490514562579238913
3589,1490519928495038466,replied_to,1490461802639020036
3590,1490519879958601730,retweeted,1490384341829967875
3591,1490519818780672002,retweeted,1490514562579238913
3592,1490519610378043394,retweeted,1489618893186478083
3593,1490519528295616518,quoted,1490473045965815812
3594,1490519426017415434,quoted,1490478507033600000
3595,1490519407272992769,retweeted,1490518559478501377
3596,1490519243326357506,retweeted,1483202370083434502
3597,1490519238372732934,retweeted,1490384341829967875
3598,1490519018381451264,retweeted,1483202370083434502
3599,1490518924944936962,retweeted,1483195787072966657
3600,1490518759907684355,retweeted,1490384341829967875
3601,1490518745319497728,retweeted,1490384341829967875
3602,1490518620199428097,replied_to,1489997695716626440
3603,1490518585927770112,retweeted,1489882696058748929
3604,1490518574871760897,quoted,1490461147396395008
3605,1490518383565148161,quoted,1490507436276527104
3606,1490518362845110278,retweeted,1490384341829967875
3607,1490518237255282688,retweeted,1490384341829967875
3608,1490517704993910787,retweeted,1490384341829967875
3609,1490517623557312512,replied_to,1489992030839267328
3610,1490517590367784963,retweeted,1490384341829967875
3611,1490517421534466057,retweeted,1490384341829967875
3612,1490517119632482306,retweeted,1490515482474024964
3613,1490517076829683712,retweeted,1490511730450989062
3614,1490516884692901894,retweeted,1490384341829967875
3615,1490516731759972353,retweeted,1490384341829967875
3616,1490516594757357571,retweeted,1490384341829967875
3617,1490516555150413828,retweeted,1490384341829967875
3618,1490516413978664961,replied_to,1490114542424125444
3619,1490516326200201217,retweeted,1490515482474024964
3620,1490516303362330624,retweeted,1490384341829967875
3621,1490516192456495112,quoted,1489463510014771202
3622,1490516085749075969,retweeted,1490510577738809346
3623,1490515944472518662,retweeted,1490362503771086856
3624,1490515723621482508,retweeted,1490499646761754627
3625,1490515682563276801,retweeted,1490153851869347841
3626,1490515576271384576,retweeted,1490506729091526660
3627,1490515545929756678,retweeted,1490384341829967875
3628,1490515482474024964,quoted,1490444872276660225
3629,1490515290613956608,retweeted,1490098140954992644
3630,1490535790551654400,retweeted,1490506729091526660
3631,1490535774818734084,retweeted,1490527571267788803
3632,1490535687850016768,retweeted,1490527571267788803
3633,1490535563178487811,retweeted,1490518559478501377
3634,1490535553581858818,quoted,1490473045965815812
3635,1490535443133259778,retweeted,1490510930593173505
3636,1490535435327705092,retweeted,1490530033290686465
3637,1490535409381785606,retweeted,1490443252293582853
3638,1490535324317110273,retweeted,1490384341829967875
3639,1490535316226203652,retweeted,1490534034337775619
3640,1490535313260912642,retweeted,1490388596750266373
3641,1490535162987302917,retweeted,1490384341829967875
3642,1490534994506358786,retweeted,1490384341829967875
3643,1490534967247572993,retweeted,1490384341829967875
3644,1490534909408124929,retweeted,1490527571267788803
3645,1490534808371531776,retweeted,1490534034337775619
3646,1490534740541255681,retweeted,1490384341829967875
3647,1490534593778307072,retweeted,1490534034337775619
3648,1490534544423866371,retweeted,1490384341829967875
3649,1490534527495815172,retweeted,1490534034337775619
3650,1490534507845496840,retweeted,1490527571267788803
3651,1490534264730963971,retweeted,1490527571267788803
3652,1490534187232808960,retweeted,1490527571267788803
3653,1490534146690596865,retweeted,1490530033290686465
3654,1490534133814149123,retweeted,1490518559478501377
3655,1490534060636184583,retweeted,1490384341829967875
3656,1490533980445282305,retweeted,1490384341829967875
3657,1490533939504680960,retweeted,1490384341829967875
3658,1490533845111689223,retweeted,1490384341829967875
3659,1490533673040551937,retweeted,1490384341829967875
3660,1490533543923138566,retweeted,1490527571267788803
3661,1490533465598709761,retweeted,1490527571267788803
3662,1490533443184308224,retweeted,1490527571267788803
3663,1490532950089293827,retweeted,1490384341829967875
3664,1490532698418524161,retweeted,1490384341829967875
3665,1490532448043778048,retweeted,1490384341829967875
3666,1490532330825338888,retweeted,1490384341829967875
3667,1490532138936012801,retweeted,1490384341829967875
3668,1490532077611237377,retweeted,1490384341829967875
3669,1490532063505641475,retweeted,1490384341829967875
3670,1490532012716969987,retweeted,1490384341829967875
3671,1490531972359335947,retweeted,1490384341829967875
3672,1490531940839030787,retweeted,1490384341829967875
3673,1490531862854393857,retweeted,1490527571267788803
3674,1490531862724366336,retweeted,1490297056778493954
3675,1490550596570517505,retweeted,1490538690698960900
3676,1490550426856398850,retweeted,1490384341829967875
3677,1490550111126097920,retweeted,1490384341829967875
3678,1490549956662292481,retweeted,1490384341829967875
3679,1490549951624998912,retweeted,1490384341829967875
3680,1490549874282024963,retweeted,1490384341829967875
3681,1490549801489874944,retweeted,1490394926559154177
3682,1490549731759689732,retweeted,1490384341829967875
3683,1490549642911629317,retweeted,1490384341829967875
3684,1490549146905821186,retweeted,1483202370083434502
3685,1490549104325246977,retweeted,1490384341829967875
3686,1490549092891742209,retweeted,1490384341829967875
3687,1490549034590765061,retweeted,1490384341829967875
3688,1490548754549727232,retweeted,1490384341829967875
3689,1490548687063613441,retweeted,1490384341829967875
3690,1490548673238863875,replied_to,1490385259715694593
3691,1490548013693034503,retweeted,1490384341829967875
3692,1490547804384772101,retweeted,1490384341829967875
3693,1490547516743438337,retweeted,1490394926559154177
3694,1490547335377473536,retweeted,1490504265198039044
3695,1490547290079121409,retweeted,1490510577738809346
3696,1490547106641285121,retweeted,1490384341829967875
3697,1490547034557804548,retweeted,1490538690698960900
3698,1490547016832892928,retweeted,1490384341829967875
3699,1490546962277490690,retweeted,1490541107998072833
3700,1490546936591654914,retweeted,1490384341829967875
3701,1490546873198911490,retweeted,1490384341829967875
3702,1490546841691295744,retweeted,1443342861882245125
3703,1490546540947009537,retweeted,1490384341829967875
3704,1490546505073278983,retweeted,1490544471456550917
3705,1490546459124580352,retweeted,1490384341829967875
3706,1490546005850435584,retweeted,1490443252293582853
3707,1490545972665069575,retweeted,1490499646761754627
3708,1490545965585022980,retweeted,1490384341829967875
3709,1490545941279088642,retweeted,1490504265198039044
3710,1490545823595347970,retweeted,1490384341829967875
3711,1490545814669643777,retweeted,1490384341829967875
3712,1490545668456337413,replied_to,1490544299498483712
3713,1490545653834997763,retweeted,1490362503771086856
3714,1490545199369625601,retweeted,1490384341829967875
3715,1490545128850837504,retweeted,1490384341829967875
3716,1490545103932428289,replied_to,1490543675482513410
3717,1490545028380471298,retweeted,1490544471456550917
3718,1490545004506402817,retweeted,1490384341829967875
3719,1490544985128648704,retweeted,1490384341829967875
3720,1490544895832080384,retweeted,1490527571267788803
3721,1490544779821731843,retweeted,1490384341829967875
3722,1490544715938377733,retweeted,1490384341829967875
3723,1490565863069536258,replied_to,1490123729388462082
3724,1490565617178578946,retweeted,1490384341829967875
3725,1490565475629256704,retweeted,1490144359181860866
3726,1490565133923504129,retweeted,1490384341829967875
3727,1490564907179331585,retweeted,1490026415059783688
3728,1490564775008473088,retweeted,1490510930593173505
3729,1490564722676097031,retweeted,1490384341829967875
3730,1490563502263652356,retweeted,1490384341829967875
3731,1490563400392273922,retweeted,1490384341829967875
3732,1490563390590402561,quoted,1490562070483542016
3733,1490563013807591425,quoted,1487979847255216135
3734,1490562832424964099,retweeted,1490291818474340356
3735,1490562702414069762,retweeted,1490384341829967875
3736,1490561995837349889,retweeted,1490527571267788803
3737,1490561781126762499,retweeted,1490527571267788803
3738,1490561747450662921,retweeted,1490510930593173505
3739,1490561635530022914,retweeted,1490544471456550917
3740,1490561505678536704,retweeted,1490384341829967875
3741,1490561404444762114,retweeted,1490506729091526660
3742,1490561391870156810,retweeted,1490518559478501377
3743,1490561107869814786,retweeted,1490384341829967875
3744,1490560821067333633,retweeted,1490534034337775619
3745,1490560394787622912,retweeted,1490394926559154177
3746,1490560346586697728,retweeted,1489295037967978497
3747,1490560097486995457,retweeted,1490384341829967875
3748,1490559505444261894,retweeted,1490527571267788803
3749,1490559418970296324,retweeted,1490384341829967875
3750,1490559416822734854,retweeted,1490362503771086856
3751,1490558900978032648,retweeted,1490527571267788803
3752,1490558738826158080,retweeted,1490362503771086856
3753,1490558446822993922,retweeted,1490527571267788803
3754,1490558304556257284,retweeted,1490527571267788803
3755,1490558261325537280,retweeted,1490450408397025285
3756,1490558246511284226,retweeted,1490543008776921088
3757,1490557966092750848,replied_to,1490550455025426441
3758,1490557732197388288,retweeted,1490384341829967875
3759,1490557482854322176,retweeted,1490098140954992644
3760,1490557179367153665,retweeted,1487920883536576512
3761,1490557091563675648,quoted,1490510938092548099
3762,1490556998659809281,retweeted,1490518559478501377
3763,1490556714596380675,retweeted,1490362503771086856
3764,1490556431665287168,retweeted,1490384341829967875
3765,1490556398253531136,retweeted,1490527571267788803
3766,1490555764439666689,retweeted,1488170960171712514
3767,1490555474160205825,retweeted,1490098140954992644
3768,1490555459312439299,quoted,1490552684994195456
3769,1490555218219646981,retweeted,1490384341829967875
3770,1490580349801443331,retweeted,1490384341829967875
3771,1490580241269592064,replied_to,1490564670452867075
3772,1490579840428244993,quoted,1490578134655451138
3773,1490579840428244993,replied_to,1490497792124637189
3774,1490579550383722497,quoted,1490578134655451138
3775,1490579550383722497,replied_to,1313882811229712384
3776,1490579296540258304,quoted,1490578134655451138
3777,1490579296540258304,replied_to,1490506169055686659
3778,1490579241611714565,retweeted,1490384341829967875
3779,1490578953366478858,quoted,1490578134655451138
3780,1490578953366478858,replied_to,1490528460963414017
3781,1490578616303902729,replied_to,1488996828322357249
3782,1490578600902688770,quoted,1490288210873753608
3783,1490577731406508036,quoted,1490481361081311242
3784,1490577710371983362,retweeted,1490567828704878598
3785,1490577499000283136,retweeted,1490567828704878598
3786,1490577173400506368,retweeted,1489318397988917249
3787,1490576868956803076,retweeted,1490291818474340356
3788,1490576455973355520,retweeted,1490362503771086856
3789,1490576444090892289,retweeted,1490044189656162311
3790,1490576305590472705,retweeted,1490384341829967875
3791,1490576156558569473,retweeted,1490384341829967875
3792,1490575997795635200,retweeted,1490384341829967875
3793,1490575958847283200,retweeted,1490567828704878598
3794,1490575761987670018,retweeted,1490384341829967875
3795,1490575541698711558,retweeted,1489299435687395330
3796,1490575318943371267,retweeted,1490534034337775619
3797,1490575011786153989,retweeted,1490362503771086856
3798,1490574944169775112,quoted,1490483157522595844
3799,1490574899265433602,retweeted,1490504265198039044
3800,1490574689407623169,retweeted,1490384341829967875
3801,1490574631002066951,retweeted,1489295037967978497
3802,1490574483777900547,retweeted,1490384341829967875
3803,1490574423711121412,retweeted,1490384341829967875
3804,1490574323022659586,retweeted,1487925197831294981
3805,1490574230290841605,retweeted,1490384341829967875
3806,1490573988879224833,retweeted,1490384341829967875
3807,1490573915697160194,retweeted,1490384341829967875
3808,1490573915093368834,retweeted,1490384341829967875
3809,1490573770364436482,retweeted,1490384341829967875
3810,1490573215403548675,retweeted,1487925197831294981
3811,1490573206087950342,retweeted,1490047224583237638
3812,1490572858111709184,retweeted,1487989982690267140
3813,1490572699780923395,retweeted,1490291818474340356
3814,1490572616951689219,retweeted,1490518559478501377
3815,1490572088616304646,retweeted,1490362503771086856
3816,1490571302238928897,retweeted,1490384341829967875
3817,1490571190963953664,retweeted,1490384341829967875
3818,1490571065331904513,retweeted,1490384341829967875
3819,1490595802917519360,replied_to,1489690543827337218
3820,1490595498050285572,quoted,1490477462492487682
3821,1490594685093662722,retweeted,1490581450596532225
3822,1490594297380581377,retweeted,1490581450596532225
3823,1490593987828273158,retweeted,1490581450596532225
3824,1490593696395689984,retweeted,1490384341829967875
3825,1490593173911003138,retweeted,1490384341829967875
3826,1490593006885523457,retweeted,1490581450596532225
3827,1490592111556767746,retweeted,1490362503771086856
3828,1490591809159905282,retweeted,1488705494441201665
3829,1490591670228107269,retweeted,1490590502311596032
3830,1490591498022363137,retweeted,1490581450596532225
3831,1490591289200549892,retweeted,1490047224583237638
3832,1490590992931733506,retweeted,1490384341829967875
3833,1490590794390011906,replied_to,1490558721373523969
3834,1490590791156350978,retweeted,1490384341829967875
3835,1490590784764137472,retweeted,1490384341829967875
3836,1490590750110855169,retweeted,1490581450596532225
3837,1490590719630790656,retweeted,1425012652154183702
3838,1490590502311596032,quoted,1490147040495423489
3839,1490589768593260546,retweeted,1490362503771086856
3840,1490589452770578433,retweeted,1490384341829967875
3841,1490589384072212480,replied_to,1489690543827337218
3842,1490589194779267073,quoted,1490058081207791616
3843,1490588530317295616,retweeted,1490579550383722497
3844,1490588409621929984,retweeted,1490384341829967875
3845,1490588183666565121,retweeted,1489318397988917249
3846,1490588117249712130,retweeted,1490581450596532225
3847,1490587936798257154,retweeted,1490581450596532225
3848,1490587772423446528,retweeted,1490384341829967875
3849,1490587661324759041,retweeted,1490581450596532225
3850,1490587270940073984,retweeted,1489420644278177793
3851,1490586938088247297,retweeted,1490384341829967875
3852,1490586634601250816,retweeted,1490384341829967875
3853,1490586559933988873,retweeted,1490384341829967875
3854,1490585992209784832,replied_to,1490430054878306306
3855,1490585878158524420,retweeted,1490384341829967875
3856,1490585649371656192,replied_to,1490445053982126081
3857,1490585621567619072,retweeted,1490581450596532225
3858,1490585543842926593,retweeted,1490581450596532225
3859,1490585387521171457,retweeted,1490581450596532225
3860,1490585365010612224,retweeted,1490384341829967875
3861,1490585331212722178,retweeted,1490527571267788803
3862,1490585112265646086,retweeted,1488943755449323524
3863,1490585089742450689,retweeted,1490291818474340356
3864,1490584858866946049,retweeted,1490581450596532225
3865,1490584836678901761,retweeted,1490384341829967875
3866,1490584802185125889,retweeted,1490384341829967875
3867,1490611161359785988,retweeted,1490384341829967875
3868,1490611060231004160,retweeted,1490384341829967875
3869,1490610785499844609,retweeted,1490384341829967875
3870,1490610565558976515,retweeted,1490128179557715968
3871,1490610558730649603,retweeted,1490581450596532225
3872,1490610491370074112,retweeted,1490581450596532225
3873,1490610394204762112,retweeted,1490384341829967875
3874,1490610302580363267,retweeted,1490581450596532225
3875,1490610027094290435,replied_to,1490538584197283843
3876,1490609497341054979,retweeted,1490601101263052802
3877,1490609455775506433,retweeted,1490581450596532225
3878,1490609435873615872,retweeted,1490581450596532225
3879,1490609363417018370,retweeted,1490504265198039044
3880,1490608786666663938,quoted,1490440754799517713
3881,1490608495988723714,retweeted,1490601717758849026
3882,1490608480964780033,replied_to,1490440754799517713
3883,1490608378493784065,retweeted,1490384341829967875
3884,1490608304149643266,retweeted,1490345715620626435
3885,1490607926310064129,retweeted,1490384341829967875
3886,1490606880888168451,retweeted,1490602223067357189
3887,1490606842325745666,quoted,1490606489014255627
3888,1490606772616417280,retweeted,1490602223067357189
3889,1490606709538430978,retweeted,1490384341829967875
3890,1490606658682245122,retweeted,1490602223067357189
3891,1490606648985018369,retweeted,1490511730450989062
3892,1490606367606030337,retweeted,1490384341829967875
3893,1490606359188017156,retweeted,1490504265198039044
3894,1490606154635952129,retweeted,1490581450596532225
3895,1490605962050347008,retweeted,1490384341829967875
3896,1490605781758222337,retweeted,1490602223067357189
3897,1490605409580814338,retweeted,1490384341829967875
3898,1490605353767247872,replied_to,1490565016176803840
3899,1490605130986790913,retweeted,1490581450596532225
3900,1490604909867196417,retweeted,1490384341829967875
3901,1490604352209567745,retweeted,1490384341829967875
3902,1490604335272706048,retweeted,1490591782069022721
3903,1490604273591226369,retweeted,1490384341829967875
3904,1490604037829545988,retweeted,1490601101263052802
3905,1490603794903842820,retweeted,1490602223067357189
3906,1490603563466301442,retweeted,1490602223067357189
3907,1490603495958978565,retweeted,1490384341829967875
3908,1490602942558261250,retweeted,1490601101263052802
3909,1490602883162718209,retweeted,1490384341829967875
3910,1490602566648229888,retweeted,1490384341829967875
3911,1490602020901822466,retweeted,1490384341829967875
3912,1490626318668648455,retweeted,1490591782069022721
3913,1490626242923708417,retweeted,1490384341829967875
3914,1490626241417953280,replied_to,1490611295367794695
3915,1490625682958962688,retweeted,1490601101263052802
3916,1490625404096462848,retweeted,1490518559478501377
3917,1490625313436577795,retweeted,1490609553997811712
3918,1490625006866505731,quoted,1490255768939122688
3919,1490624261584736257,retweeted,1490384341829967875
3920,1490623439496953859,replied_to,1490621209016426496
3921,1490622777681977345,retweeted,1487198338407669760
3922,1490622713349742593,retweeted,1489882696058748929
3923,1490622690876657665,retweeted,1490581450596532225
3924,1490622502430724099,retweeted,1490384341829967875
3925,1490621996555776002,retweeted,1488181284195160072
3926,1490621826090905600,retweeted,1490581450596532225
3927,1490621645777682432,retweeted,1490581450596532225
3928,1490621112279085057,quoted,1490212815424135169
3929,1490620792962486272,retweeted,1490384341829967875
3930,1490620742165274625,retweeted,1490615846368067586
3931,1490620620010397697,retweeted,1490581450596532225
3932,1490620287804899332,quoted,1490262257434914818
3933,1490620093574918144,retweeted,1490128179557715968
3934,1490619757816692743,retweeted,1490490112018366465
3935,1490619607538884619,retweeted,1490409126857359361
3936,1490619546159493120,replied_to,1489816974456672258
3937,1490619439750029313,retweeted,1490581450596532225
3938,1490619377280036870,replied_to,1490568742090194944
3939,1490619245453062147,retweeted,1490581450596532225
3940,1490619196589461504,replied_to,1490554440000098306
3941,1490619193594580994,retweeted,1490384341829967875
3942,1490619003777302529,quoted,1490609085338865671
3943,1490618798046654467,replied_to,1490609155165630465
3944,1490618710935187459,retweeted,1490581450596532225
3945,1490618681759518720,replied_to,1490609848802676738
3946,1490618518567538688,replied_to,1490610626221142017
3947,1490618306298060800,replied_to,1490610692671655936
3948,1490618145417093120,retweeted,1490581450596532225
3949,1490618114274467842,retweeted,1490384341829967875
3950,1490617961475936259,replied_to,1490612090423369731
3951,1490617890701078529,retweeted,1490384341829967875
3952,1490617836213092356,replied_to,1490612380958552064
3953,1490617732307427330,retweeted,1490362503771086856
3954,1490617664519262215,replied_to,1490612484536995840
3955,1490617480670322690,replied_to,1490613444403474434
3956,1490617393042890752,retweeted,1490581450596532225
3957,1490617362525138945,quoted,1490611295367794695
3958,1490617334460997634,replied_to,1490613588247019520
3959,1490641285996240899,replied_to,1490633081404936194
3960,1490640998241910785,retweeted,1490581450596532225
3961,1490640507864768513,replied_to,1490640057316909058
3962,1490640210350252038,replied_to,1490637882817662977
3963,1490640160240947201,retweeted,1490504265198039044
3964,1490639198239531008,retweeted,1490384341829967875
3965,1490638872367276033,retweeted,1490581450596532225
3966,1490638501800415232,retweeted,1490291224997150720
3967,1490638252872667139,retweeted,1490384341829967875
3968,1490637882817662977,replied_to,1490622220133150720
3969,1490636466178908160,retweeted,1490601101263052802
3970,1490636099991056386,retweeted,1490384341829967875
3971,1490636097776500741,quoted,1490611295367794695
3972,1490635534565318656,retweeted,1490534034337775619
3973,1490635437601402885,retweeted,1490384341829967875
3974,1490634770858102789,retweeted,1490581450596532225
3975,1490634757763473417,retweeted,1490490112018366465
3976,1490634144610762752,retweeted,1490581450596532225
3977,1490633600504578048,retweeted,1490384341829967875
3978,1490633393364557829,retweeted,1490384341829967875
3979,1490633270723334145,retweeted,1490581450596532225
3980,1490633130255872001,retweeted,1490384341829967875
3981,1490632935338385413,retweeted,1490602223067357189
3982,1490632932435894272,retweeted,1490527571267788803
3983,1490632862261026823,retweeted,1490615846368067586
3984,1490632592990871555,retweeted,1490615846368067586
3985,1490632432219049986,retweeted,1490601101263052802
3986,1490632406520545280,retweeted,1490384341829967875
3987,1490631906437873665,retweeted,1490591782069022721
3988,1490631829686308864,retweeted,1490581450596532225
3989,1490631775189676033,retweeted,1490602223067357189
3990,1490631066805280769,retweeted,1490581450596532225
3991,1490630421578752001,retweeted,1490384341829967875
3992,1490630283170832385,retweeted,1489998986828263424
3993,1490630237658529794,retweeted,1489998986828263424
3994,1490630002878160897,retweeted,1490510930593173505
3995,1490629839291834371,retweeted,1490518559478501377
3996,1490628762911875075,retweeted,1490625138349740035
3997,1490628546791981060,retweeted,1490602223067357189
3998,1490656389181710336,retweeted,1490128179557715968
3999,1490655902332080129,retweeted,1490384341829967875
4000,1490655713881993218,retweeted,1490384341829967875
4001,1490654850811527168,retweeted,1490384341829967875
4002,1490654652744011776,replied_to,1490628430362300417
4003,1490654094062727171,retweeted,1490602223067357189
4004,1490654018846269440,retweeted,1490384341829967875
4005,1490653278551502848,replied_to,1490622261707030530
4006,1490653217876676609,quoted,1490335866400776195
4007,1490652846655688704,replied_to,1490581173227163648
4008,1490652705970618369,replied_to,1490650230731456515
4009,1490652665780576263,retweeted,1490527571267788803
4010,1490652572167847937,retweeted,1490098140954992644
4011,1490652281301192710,replied_to,1490515785613258760
4012,1490652253157421056,replied_to,1490639769491046401
4013,1490652196698001409,retweeted,1490384341829967875
4014,1490652094646439941,retweeted,1490581450596532225
4015,1490651503752843266,retweeted,1490581450596532225
4016,1490651417882808320,retweeted,1490534034337775619
4017,1490650898837688320,retweeted,1490384341829967875
4018,1490650678745714688,retweeted,1490384341829967875
4019,1490650331340021764,retweeted,1490384341829967875
4020,1490649341643694081,retweeted,1490384341829967875
4021,1490648945709793281,retweeted,1490384341829967875
4022,1490647101725982720,retweeted,1490534034337775619
4023,1490647036621901824,replied_to,1490646257429368832
4024,1490646942447284226,retweeted,1490384341829967875
4025,1490646695012712451,retweeted,1490581450596532225
4026,1490646337817300993,retweeted,1490384341829967875
4027,1490646072796004354,retweeted,1490384341829967875
4028,1490646044950122499,retweeted,1490527571267788803
4029,1490645429335126018,retweeted,1490384341829967875
4030,1490643244916563969,retweeted,1425012652154183702
4031,1490643176419377153,retweeted,1490384341829967875
4032,1490642711875096585,replied_to,1490641847898804226
4033,1490642619281678337,replied_to,1490409002060165126
4034,1490642278322675712,replied_to,1490640778640642053
4035,1490642053247688708,retweeted,1490507646725619716
4036,1490641934016204804,retweeted,1490510930593173505
4037,1490641616918491141,retweeted,1490527571267788803
4038,1490671613670473728,retweeted,1490507646725619716
4039,1490671533337022468,retweeted,1490507646725619716
4040,1490671525518790663,retweeted,1490384341829967875
4041,1490671441037168645,retweeted,1490534034337775619
4042,1490671431868456961,retweeted,1490384341829967875
4043,1490671327455461379,retweeted,1490507646725619716
4044,1490671297554259971,retweeted,1490506729091526660
4045,1490671144210419716,retweeted,1490384341829967875
4046,1490671114091044864,retweeted,1490384341829967875
4047,1490671012874178560,retweeted,1490504265198039044
4048,1490671005383073796,retweeted,1490506729091526660
4049,1490670990946451458,retweeted,1490384341829967875
4050,1490670896700403715,retweeted,1490499646761754627
4051,1490670833643233280,replied_to,1490669778842923009
4052,1490670220729540613,retweeted,1490499646761754627
4053,1490670204954759169,retweeted,1490504265198039044
4054,1490670193747636226,retweeted,1490506729091526660
4055,1490670179935735815,retweeted,1490507646725619716
4056,1490670162231574532,retweeted,1490510930593173505
4057,1490670146494554115,retweeted,1490518559478501377
4058,1490670103016484867,retweeted,1490545668456337413
4059,1490669794475094017,retweeted,1490605269117714434
4060,1490669695111888897,retweeted,1490545668456337413
4061,1490669421140090882,retweeted,1490591782069022721
4062,1490669299643699205,retweeted,1490581450596532225
4063,1490669229065924615,retweeted,1490384341829967875
4064,1490668501262077955,retweeted,1490384341829967875
4065,1490668392143069186,retweeted,1490504265198039044
4066,1490668111888109574,retweeted,1490384341829967875
4067,1490667562803290114,retweeted,1490507646725619716
4068,1490667393386958856,retweeted,1490545668456337413
4069,1490667324399046659,replied_to,1490666145241833477
4070,1490667059855958020,retweeted,1490581450596532225
4071,1490666937164210176,retweeted,1490581450596532225
4072,1490666511438127106,retweeted,1489656972362145792
4073,1490665866568077313,retweeted,1489618893186478083
4074,1490665403688833027,retweeted,1490384341829967875
4075,1490665381458956289,retweeted,1490384341829967875
4076,1490665108846133250,retweeted,1490506729091526660
4077,1490664974141718530,retweeted,1490384341829967875
4078,1490664538693382147,retweeted,1490384341829967875
4079,1490664153928933383,retweeted,1490591782069022721
4080,1490686297295491074,retweeted,1490531277375610880
4081,1490685386540072962,retweeted,1490682890627264515
4082,1490685284362878982,retweeted,1490384341829967875
4083,1490684916161564672,retweeted,1490384341829967875
4084,1490684798217637888,retweeted,1490492214589415425
4085,1490684733449117700,retweeted,1490384341829967875
4086,1490684095998963716,retweeted,1490676085629067268
4087,1490683917954863108,quoted,1489981134452805636
4088,1490683917954863108,replied_to,1490683070613274631
4089,1490683869179392000,retweeted,1490527645561499652
4090,1490683826389069834,retweeted,1490026415059783688
4091,1490683782009352200,quoted,1490666749359968259
4092,1490683318320316418,retweeted,1490384341829967875
4093,1490681934971813893,quoted,1490676727084953602
4094,1490681078306250753,retweeted,1490674730440998921
4095,1490680599065120771,retweeted,1490384341829967875
4096,1490679835735347202,replied_to,1490679103229501444
4097,1490679582801993731,retweeted,1490527571267788803
4098,1490679493295542272,retweeted,1490384341829967875
4099,1490678700379197444,quoted,1490626057766117376
4100,1490678568497647616,retweeted,1490674730440998921
4101,1490678496892526597,retweeted,1490674730440998921
4102,1490678466928418819,retweeted,1490609553997811712
4103,1490678003029979139,retweeted,1490397688277446661
4104,1490677559436193799,retweeted,1490615846368067586
4105,1490677247539306502,retweeted,1490674730440998921
4106,1490677235162001414,retweeted,1490384341829967875
4107,1490677079041622018,retweeted,1490346513964445698
4108,1490676675977351168,retweeted,1490672428153982981
4109,1490676420426797058,retweeted,1490384341829967875
4110,1490676092474171403,retweeted,1490507646725619716
4111,1490675933526831119,retweeted,1490581450596532225
4112,1490675863763013633,quoted,1490648159231430661
4113,1490675716354199557,retweeted,1490674730440998921
4114,1490675551056678922,retweeted,1490545668456337413
4115,1490675458823893004,retweeted,1490674730440998921
4116,1490675176622731266,retweeted,1490674730440998921
4117,1490675175389597702,retweeted,1490527571267788803
4118,1490701864102473730,retweeted,1490700083255468032
4119,1490701738634096641,retweeted,1490700083255468032
4120,1490701454830710791,retweeted,1490700083255468032
4121,1490701262463066114,retweeted,1490384341829967875
4122,1490701036675289092,retweeted,1490700083255468032
4123,1490700407529779213,retweeted,1490699968579088388
4124,1490700358729011203,retweeted,1490384341829967875
4125,1490700302055620610,retweeted,1490534034337775619
4126,1490700233394860038,retweeted,1489477610887331841
4127,1490700211794161668,retweeted,1489938219353391104
4128,1490700121146753030,retweeted,1490674730440998921
4129,1490699968579088388,replied_to,1490690362947608588
4130,1490699905454817280,retweeted,1490674730440998921
4131,1490699842967932930,retweeted,1490384341829967875
4132,1490699752102637572,replied_to,1490441683325968389
4133,1490699710952316931,retweeted,1490674730440998921
4134,1490699587312619527,replied_to,1490485504264921089
4135,1490698486521602049,quoted,1490372088653303817
4136,1490698197232140289,retweeted,1490674730440998921
4137,1490698163015106560,retweeted,1490527571267788803
4138,1490698129653567493,retweeted,1490527571267788803
4139,1490698085013544960,retweeted,1489398077765128192
4140,1490697819740643332,retweeted,1490187035004399618
4141,1490697583890677763,retweeted,1490384341829967875
4142,1490697380974391296,retweeted,1490362503771086856
4143,1490697210912251913,retweeted,1479823293192486914
4144,1490696958356430848,retweeted,1488886838312022029
4145,1490696903004094466,retweeted,1490689780375605250
4146,1490696846930448392,retweeted,1490527571267788803
4147,1490695465674887171,retweeted,1490384341829967875
4148,1490695414584320004,retweeted,1490609553997811712
4149,1490695335970316292,retweeted,1490384341829967875
4150,1490695083427090439,retweeted,1489246590967562243
4151,1490694591284060162,retweeted,1490384341829967875
4152,1490694456273776650,retweeted,1490384341829967875
4153,1490694412233592835,quoted,1490683719665033216
4154,1490694143839899648,retweeted,1490384341829967875
4155,1490693816432607234,retweeted,1490384341829967875
4156,1490693261601640450,retweeted,1490527571267788803
4157,1490693086833426436,retweeted,1490384341829967875
4158,1490693001697394695,retweeted,1490384341829967875
